﻿id;age_group_id;is_pregnant;is_breastfeeding;gender_id;nutrient_id;activity_level_id;unit_id;lower_limit;target;upper_limit;description;foot_note
361;8;0;0;1;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Personen mit erhöhtem Energiebedarf (PAL > 1,7) können höhere Prozentsätze benötigen. Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
362;9;0;0;2;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
363;9;0;0;1;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
364;10;0;0;2;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
365;10;0;0;1;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
366;8;1;0;1;2;;%;;30;;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Schwangere und Stillende sollten im Durchschnitt mindestens 200 mg Docosahexaensäure/Tag zuführen. Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
367;8;1;0;1;2;;%;30;;35;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Schwangere und Stillende sollten im Durchschnitt mindestens 200 mg Docosahexaensäure/Tag zuführen. Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
368;8;1;0;1;2;;%;30;;35;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Schwangere und Stillende sollten im Durchschnitt mindestens 200 mg Docosahexaensäure/Tag zuführen. Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
369;8;0;1;1;2;;%;30;;35;;"trans-Fettsäuren sollten in möglichst geringen Mengen in der Nahrung enthalten sein und weniger als 1 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf Schwangere und Stillende sollten im Durchschnitt mindestens 200 mg Docosahexaensäure/Tag zuführen. Die Cholesterolzufuhr mit der Nahrung sollte aus präventiven Gründen bis zu 300 mg/Tag betragen. Bei einer vollwertigen Ernährungsweise nach den 10 Regeln der DGE wird dies in der Regel problemlos eingehalten."
370;1;0;0;2;95;;%;;;10;;
371;1;0;0;1;95;;%;;;10;;
372;2;0;0;2;95;;%;;;10;;
373;2;0;0;1;95;;%;;;10;;
374;3;0;0;2;95;;%;;;10;;
375;3;0;0;1;95;;%;;;10;;
376;4;0;0;2;95;;%;;;10;;
377;4;0;0;1;95;;%;;;10;;
378;5;0;0;2;95;;%;;;10;;
379;5;0;0;1;95;;%;;;10;;
380;6;0;0;2;95;;%;;;10;;
381;6;0;0;1;95;;%;;;10;;
382;7;0;0;2;95;;%;;;10;;
383;7;0;0;1;95;;%;;;10;;
384;8;0;0;2;95;;%;;;10;;
385;8;0;0;1;95;;%;;;10;;
386;9;0;0;2;95;;%;;;10;;
387;9;0;0;1;95;;%;;;10;;
388;10;0;0;2;95;;%;;;10;;
389;10;0;0;1;95;;%;;;10;;
390;8;1;0;1;95;;%;;;10;;
391;8;1;0;1;95;;%;;;10;;
392;8;1;0;1;95;;%;;;10;;
393;8;0;1;1;95;;%;;;10;;
394;1;0;0;2;38;;ug;;90;;;
395;1;0;0;1;38;;ug;;90;;;
396;2;0;0;2;38;;ug;;90;;;
397;2;0;0;1;38;;ug;;90;;;
398;3;0;0;2;38;;ug;;120;;;
399;3;0;0;1;38;;ug;;120;;;
400;4;0;0;2;38;;ug;;120;;;
401;4;0;0;1;38;;ug;;120;;;
402;5;0;0;2;38;;ug;;150;;;
403;5;0;0;1;38;;ug;;150;;;
404;6;0;0;2;38;;ug;;150;;;
405;6;0;0;1;38;;ug;;150;;;
406;7;0;0;2;38;;ug;;150;;;
407;7;0;0;1;38;;ug;;150;;;
408;8;0;0;2;38;;ug;;150;;;
409;8;0;0;1;38;;ug;;150;;;
410;9;0;0;2;38;;ug;;150;;;
411;9;0;0;1;38;;ug;;150;;;
412;10;0;0;2;38;;ug;;150;;;
413;10;0;0;1;38;;ug;;150;;;
414;8;1;0;1;38;;ug;;220;;Supplementationshinweis beachten;Zusätzlich zu einer ausgewogenen Ernährung mit Iodidiertem Speisesalz sollen Schwangere täglich ein Supplement mit 100 (bis 150) µg Iodid einnehmen. Bei Schilddrüsenerkrankungen soll vor der Supplementation eine ärztliche Rücksprache erfolgen. Quelle: https://www.gesund-ins-leben.de/fuer-fachkreise/familien-vor-und-in-der-schwangerschaft/handlungsempfehlungen/supplemente/supplement-Iodid/
415;8;1;0;1;38;;ug;;220;;Supplementationshinweis beachten;Zusätzlich zu einer ausgewogenen Ernährung mit Iodidiertem Speisesalz sollen Schwangere täglich ein Supplement mit 100 (bis 150) µg Iodid einnehmen. Bei Schilddrüsenerkrankungen soll vor der Supplementation eine ärztliche Rücksprache erfolgen. Quelle: https://www.gesund-ins-leben.de/fuer-fachkreise/familien-vor-und-in-der-schwangerschaft/handlungsempfehlungen/supplemente/supplement-Iodid/
416;8;1;0;1;38;;ug;;220;;Supplementationshinweis beachten;Zusätzlich zu einer ausgewogenen Ernährung mit Iodidiertem Speisesalz sollen Schwangere täglich ein Supplement mit 100 (bis 150) µg Iodid einnehmen. Bei Schilddrüsenerkrankungen soll vor der Supplementation eine ärztliche Rücksprache erfolgen. Quelle: https://www.gesund-ins-leben.de/fuer-fachkreise/familien-vor-und-in-der-schwangerschaft/handlungsempfehlungen/supplemente/supplement-Iodid/
417;8;0;1;1;38;;ug;;230;;Supplementationshinweis beachten;Während der Stillzeit sollten zusätzlich zu einer ausgewogenen Ernährung mit Iodidiertem Speisesalz ein Supplement  mit 100 µg Iodid/Tag eingenommen werden. Quelle: https://www.gesund-ins-leben.de/fuer-fachkreise/bestens-unterstuetzt-durchs-1-lebensjahr/handlungsempfehlungen/empfehlungen-fuer-die-mutter/naehrstoffsupplemente-in-der-stillzeit/
418;1;0;0;2;27;;mg;;1100;;;
419;1;0;0;1;27;;mg;;1100;;;
420;2;0;0;2;27;;mg;;1300;;;
421;2;0;0;1;27;;mg;;1300;;;
422;3;0;0;2;27;;mg;;2000;;;
423;3;0;0;1;27;;mg;;2000;;;
424;4;0;0;2;27;;mg;;2900;;;
425;4;0;0;1;27;;mg;;2900;;;
426;5;0;0;2;27;;mg;;3600;;;
427;5;0;0;1;27;;mg;;3600;;;
428;6;0;0;2;27;;mg;;4000;;;
429;6;0;0;1;27;;mg;;4000;;;
430;7;0;0;2;27;;mg;;4000;;;
431;7;0;0;1;27;;mg;;4000;;;
432;8;0;0;2;27;;mg;;4000;;;
433;8;0;0;1;27;;mg;;4000;;;
434;9;0;0;2;27;;mg;;4000;;;
435;9;0;0;1;27;;mg;;4000;;;
436;10;0;0;2;27;;mg;;4000;;;
437;10;0;0;1;27;;mg;;4000;;;
438;8;1;0;1;27;;mg;;4000;;;
439;8;1;0;1;27;;mg;;4000;;;
440;8;1;0;1;27;;mg;;4000;;;
441;8;0;1;1;27;;mg;;4400;;;
442;1;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
443;1;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
444;2;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
445;2;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
446;3;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
447;3;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
448;4;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
449;4;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
450;5;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
451;5;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
452;6;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
453;6;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
454;7;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
455;7;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
456;8;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
457;8;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
458;9;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
459;9;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
460;10;0;0;2;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
461;10;0;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
462;8;1;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
463;8;1;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
464;8;1;0;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
465;8;0;1;1;4;;%;50;;;;"Freie Zucker sollten in möglichst geringen Mengen zugeführt werden und max. 10 % der Nahrungsenergie liefern. Unter den in der DGE-Position ""Richtwerte für die Energiezufuhr aus Kohlenhydraten und Fett"" genannten Voraussetzungen kann von diesen Richtwerten abgewichen werden. Quelle: https://www.dge.de//fileadmin/dok/wissenschaft/positionen/DGE-Positionspapier-Richtwerte-Energiezufuhr-KH-und-Fett.pdf"
466;1;0;0;2;35;;mg;0,5;;1;;
467;1;0;0;1;35;;mg;0,5;;1;;
468;2;0;0;2;35;;mg;0,5;;1;;
469;2;0;0;1;35;;mg;0,5;;1;;
470;3;0;0;2;35;;mg;1;;1,5;;
471;3;0;0;1;35;;mg;1;;1,5;;
472;4;0;0;2;35;;mg;1;;1,5;;
473;4;0;0;1;35;;mg;1;;1,5;;
474;5;0;0;2;35;;mg;1;;1,5;;
475;5;0;0;1;35;;mg;1;;1,5;;
476;6;0;0;2;35;;mg;1;;1,5;;
477;6;0;0;1;35;;mg;1;;1,5;;
478;7;0;0;2;35;;mg;1;;1,5;;
479;7;0;0;1;35;;mg;1;;1,5;;
480;8;0;0;2;35;;mg;1;;1,5;;
481;8;0;0;1;35;;mg;1;;1,5;;
482;9;0;0;2;35;;mg;1;;1,5;;
483;9;0;0;1;35;;mg;1;;1,5;;
484;10;0;0;2;35;;mg;1;;1,5;;
485;10;0;0;1;35;;mg;1;;1,5;;
486;8;1;0;1;35;;mg;1;;1,5;;
487;8;1;0;1;35;;mg;1;;1,5;;
488;8;1;0;1;35;;mg;1;;1,5;;
489;8;0;1;1;35;;mg;1;;1,5;;
490;1;0;0;2;107;;%;;3,0;;;
491;1;0;0;1;107;;%;;3,0;;;
492;2;0;0;2;107;;%;;2,5;;;
493;2;0;0;1;107;;%;;2,5;;;
494;3;0;0;2;107;;%;;2,5;;;
495;3;0;0;1;107;;%;;2,5;;;
496;4;0;0;2;107;;%;;2,5;;;
497;4;0;0;1;107;;%;;2,5;;;
498;5;0;0;2;107;;%;;2,5;;;
499;5;0;0;1;107;;%;;2,5;;;
500;6;0;0;2;107;;%;;2,5;;;
501;6;0;0;1;107;;%;;2,5;;;
502;7;0;0;2;107;;%;;2,5;;;
503;7;0;0;1;107;;%;;2,5;;;
504;8;0;0;2;107;;%;;2,5;;;
505;8;0;0;1;107;;%;;2,5;;;
506;9;0;0;2;107;;%;;2,5;;;
507;9;0;0;1;107;;%;;2,5;;;
508;10;0;0;2;107;;%;;2,5;;;
509;10;0;0;1;107;;%;;2,5;;;
510;8;1;0;1;107;;%;;2,5;;;
511;8;1;0;1;107;;%;;2,5;;;
512;8;1;0;1;107;;%;;2,5;;;
513;8;0;1;1;107;;%;;2,5;;;
514;1;0;0;2;29;;mg;;170;;;
515;1;0;0;1;29;;mg;;170;;;
516;2;0;0;2;29;;mg;;190;;;
517;2;0;0;1;29;;mg;;190;;;
518;3;0;0;2;29;;mg;;240;;;
519;3;0;0;1;29;;mg;;240;;;
520;4;0;0;2;29;;mg;;260;;;
521;4;0;0;1;29;;mg;;230;;;
522;5;0;0;2;29;;mg;;280;;;
523;5;0;0;1;29;;mg;;240;;;
524;6;0;0;2;29;;mg;;330;;;
525;6;0;0;1;29;;mg;;260;;;
526;7;0;0;2;29;;mg;;350;;;
527;7;0;0;1;29;;mg;;300;;;
528;8;0;0;2;29;;mg;;350;;;
529;8;0;0;1;29;;mg;;300;;;
530;9;0;0;2;29;;mg;;350;;;
531;9;0;0;1;29;;mg;;300;;;
532;10;0;0;2;29;;mg;;350;;;
533;10;0;0;1;29;;mg;;300;;;
534;8;1;0;1;29;;mg;;300;;;
535;8;1;0;1;29;;mg;;300;;;
536;8;1;0;1;29;;mg;;300;;;
537;8;0;1;1;29;;mg;;300;;;
538;1;0;0;2;36;;mg;1;;1,5;;
539;1;0;0;1;36;;mg;1;;1,5;;
540;2;0;0;2;36;;mg;1,5;;2;;
541;2;0;0;1;36;;mg;1,5;;2;;
542;3;0;0;2;36;;mg;2;;3;;
543;3;0;0;1;36;;mg;2;;3;;
544;4;0;0;2;36;;mg;2;;5;;
545;4;0;0;1;36;;mg;2;;5;;
546;5;0;0;2;36;;mg;2;;5;;
547;5;0;0;1;36;;mg;2;;5;;
548;6;0;0;2;36;;mg;2;;5;;
549;6;0;0;1;36;;mg;2;;5;;
550;7;0;0;2;36;;mg;2;;5;;
551;7;0;0;1;36;;mg;2;;5;;
552;8;0;0;2;36;;mg;2;;5;;
553;8;0;0;1;36;;mg;2;;5;;
554;9;0;0;2;36;;mg;2;;5;;
555;9;0;0;1;36;;mg;2;;5;;
556;10;0;0;2;36;;mg;2;;5;;
557;10;0;0;1;36;;mg;2;;5;;
558;8;1;0;1;36;;mg;2;;5;;
559;8;1;0;1;36;;mg;2;;5;;
560;8;1;0;1;36;;mg;2;;5;;
561;8;0;1;1;36;;mg;2;;5;;
562;1;0;0;2;120;;%;7;;10;;
563;1;0;0;1;120;;%;7;;10;;
564;2;0;0;2;120;;%;7;;10;;
565;2;0;0;1;120;;%;7;;10;;
566;3;0;0;2;120;;%;7;;10;;
567;3;0;0;1;120;;%;7;;10;;
568;4;0;0;2;120;;%;7;;10;;
569;4;0;0;1;120;;%;7;;10;;
570;5;0;0;2;120;;%;7;;10;;
571;5;0;0;1;120;;%;7;;10;;
572;6;0;0;2;120;;%;7;;10;;
573;6;0;0;1;120;;%;7;;10;;
574;7;0;0;2;120;;%;7;;10;;
575;7;0;0;1;120;;%;7;;10;;
576;8;0;0;2;120;;%;7;;10;;
577;8;0;0;1;120;;%;7;;10;;
578;9;0;0;2;120;;%;7;;10;;
579;9;0;0;1;120;;%;7;;10;;
580;10;0;0;2;120;;%;7;;10;;
581;10;0;0;1;120;;%;7;;10;;
582;8;1;0;1;120;;%;7;;10;;
583;8;1;0;1;120;;%;7;;10;;
584;8;1;0;1;120;;%;7;;10;;
585;8;0;1;1;120;;%;7;;10;;
586;1;0;0;2;;;ug;25;;50;;
587;1;0;0;1;;;ug;25;;50;;
588;2;0;0;2;;;ug;30;;75;;
589;2;0;0;1;;;ug;30;;75;;
